Type,Classify,Stratify,Parameter,Method,PT inj_WT_B1_6OH_N1,PT inj_WT_B1_6OH_N2,PT inj_WT_B1_6OH_N3,PT inj_WT_B1_6OH_N4(1),PT inj_WT_B1_6OH_N5,PT inj_WT_B1_6OH_N6,PT inj_WT_B1_6OH_N7(2),PT inj_WT_B1_veh_N1,PT inj_WT_B1_veh_N2,PT inj_WT_B1_veh_N3(3),PT inj_WT_B1_veh_N4(1),PT inj_WT_B1_veh_N5,PT inj_WT_B1_veh_N6
step,turn right,step dur_mid,accel,mean,1.5174915242291023,3.7929572785859915,3.6763310749875653,2.5950867677582576,3.0608495362381483,2.075010794557424,3.0754852234189136,3.3673537604435126,1.9824013047351356,2.8656475836650523,2.4214401972507154,2.414730017470229,3.664496093651795
step,turn right,step dur_high,accel,mean,1.2668181232723685,3.5472593206484073,2.959297637456631,3.0180181861958637,2.9434795650219474,2.0328102050548598,3.3723735424599686,3.18007375329093,3.4292009698546733,2.106921889041945,1.7190941233107002,1.6458164022141566,3.6327617481976655
step,turn right,step dur_low,turn angle,mean,0.7637596133177464,0.8959000768507448,0.8941257111634034,0.7098597717229448,0.6542684621371465,0.6288199985035005,0.771134840736082,1.474436149386667,0.7679605561911319,1.0748008897882986,0.6658982722856562,0.6303419412002249,0.7851660267008392
step,turn right,step dur_mid,turn angle,mean,0.4589681631744459,0.8780689861850943,0.6067611567127428,0.5714138566221124,0.5092763759929466,0.5116712763043888,0.5749535761086179,0.8907273754359135,0.5207296706473143,0.7210267787314437,0.4677811686977052,0.501082728870741,0.5259080317220065
step,turn right,step dur_high,turn angle,mean,0.4916112362809831,0.6695217590086288,0.8323200409396545,0.5566889941586801,0.62881887140227,0.454268778452822,0.6367390156331354,0.5938338984042661,0.3682585929559023,0.7467537863947322,0.4948626990034592,0.43244873576199894,0.5899784124189223
step,turn right,step dur_low,turn dur,mean,0.07181818181818184,0.06681818181818183,0.06071428571428572,0.06450000000000002,0.067,0.064,0.07045454545454548,0.09285714285714286,0.060909090909090906,0.07222222222222223,0.059600000000000014,0.048571428571428585,0.06785714285714287
step,turn right,step dur_mid,turn dur,mean,0.060952380952380945,0.06605263157894738,0.05782608695652175,0.05837837837837837,0.058750000000000004,0.05499999999999999,0.06282051282051282,0.07428571428571427,0.05949999999999999,0.06774193548387099,0.06377777777777777,0.06021276595744679,0.060238095238095236
step,turn right,step dur_high,turn dur,mean,0.06090909090909092,0.06047619047619049,0.060769230769230784,0.056315789473684215,0.06250000000000001,0.057692307692307696,0.059523809523809534,0.06,0.04942857142857143,0.06529411764705884,0.060416666666666674,0.0625925925925926,0.060000000000000005
step,turn right,step dur_low,turn angular velocity,mean,1.3721538570304934,2.29854741140742,2.13594770734088,1.5362146922277102,1.4395447324642392,1.3233127997416951,1.5528681790884897,1.8787515843931921,2.2301798359740874,2.1650086846187717,1.6465530332068763,2.6985160282643172,1.6402814543952855
step,turn right,step dur_mid,turn angular velocity,mean,1.086213156857986,2.0498602987973302,1.970334182489718,1.8032168321651394,1.6569562875722632,1.6496686328054602,1.6985764832740768,1.6282186278927127,1.3753240237729483,1.6636875911555433,1.1016627075474221,1.3031348455959089,1.7564024930731594
step,turn right,step dur_high,turn angular velocity,mean,1.20799524269083,1.9738791204963355,2.1557172702992755,1.9509886839121298,1.6846451872341874,1.3998925580990842,2.052244887889379,1.8220828275636833,1.5473183064139246,1.8344041832899713,1.2119010536615413,1.022636520156064,1.915837975785048
step,turn right,step dur_low,bend angle reached,mean,1.3248935925733794,1.585524740021761,1.4645051089885117,1.2625446870639192,1.1459155844321016,1.1743840389155085,1.4592573496486465,1.7311315303521233,1.2962495977646855,1.9431120630901002,0.8994602347670628,0.8656919539848893,1.4194437935809017
step,turn right,step dur_mid,bend angle reached,mean,0.9090749864412776,1.486442516917299,1.3678049568579285,1.1178418155541572,0.9659048658742264,1.1971022846120558,1.3409011479688837,1.5691121926410947,1.2111474933615851,1.6164417134407791,1.031927066225394,1.206307793310128,1.235030209655063
step,turn right,step dur_high,bend angle reached,mean,1.0921697479378785,1.386235018953094,1.627190052903059,1.2304979581281106,1.1215846336057518,1.019862328157429,1.436617631836829,1.4666892778381,0.8810808750561727,1.6387627565553538,0.9108401268174365,1.052759248505298,1.3434697194938794
step,turn right,step dur_low,bend angle traveled,mean,1.9078578063783558,3.5049496869281884,3.67149128848011,2.2353122087613366,2.4628065562777866,1.9539738476211073,2.445981128559322,3.1761531543685133,1.9069189974946916,3.4318209302930223,1.4438048893127766,1.5862230191627735,3.145001015452945
step,turn right,step dur_mid,bend angle traveled,mean,1.6335420620531251,3.186500512739272,3.1595378207931475,2.425824407014243,2.422360552261412,2.271692935788672,2.5759605682444078,3.0000834696428424,2.284452538776931,3.2130906428868244,1.5970399746566297,1.9707141808552655,2.7622346239906514
step,turn right,step dur_high,bend angle traveled,mean,2.078534044309287,2.8723684453736116,3.6682466321062943,2.739677140368247,2.7397038551210597,2.149802497150744,2.806727027320901,3.0215603415154253,2.2803575692858367,3.073629848875971,1.7758907689198071,2.054615852173199,2.8996363487810686
step,turn right,step dur_low,bend angular velocity,mean,17.167035533380286,26.83106163170437,27.92275984779088,16.270294993159634,16.640797113590292,18.76076150647297,17.550550988362993,24.222061979923794,16.727799642588476,26.116251052573304,12.682047232802361,19.50416484239696,21.529965481039852
step,turn right,step dur_mid,bend angular velocity,mean,12.537733730724923,24.310630582212507,25.151735133992446,17.287076958512262,18.010817069868143,17.55334399875087,18.642510233402735,21.272970647635532,16.838022739018434,23.68674046619698,12.151560251866076,15.245485579140336,21.759395360565886
step,turn right,step dur_high,bend angular velocity,mean,13.954727030076953,21.725696948020623,26.503838524991274,19.69319527359955,19.472760641683013,15.01881047071198,21.01661705717619,21.960710858480308,18.315955702661896,21.384779873007638,12.73136802232026,15.864963126199584,22.790004770295127
step,turn right,step dur_low,bend dur,mean,0.11999999999999998,0.18545454545454546,0.17214285714285715,0.1675,0.19033333333333338,0.1152,0.19318181818181823,0.14904761904761904,0.10969696969696971,0.1577777777777778,0.1152,0.10535714285714286,0.18892857142857142
step,turn right,step dur_mid,bend dur,mean,0.17333333333333337,0.18736842105263157,0.16695652173913045,0.20513513513513512,0.19025,0.16739130434782612,0.19410256410256413,0.1965714285714286,0.165,0.21129032258064517,0.15622222222222223,0.14893617021276598,0.1635714285714286
step,turn right,step dur_high,bend dur,mean,0.22409090909090912,0.16904761904761906,0.18923076923076923,0.19736842105263158,0.1971428571428572,0.2126923076923077,0.18142857142857138,0.18600000000000003,0.15971428571428573,0.23294117647058823,0.18083333333333332,0.18037037037037038,0.15514285714285714
step,turn right,step dur_low,bend pos,mean,0.4042040784949901,0.4606696761548926,0.4222762943311193,0.3850106670336887,0.3027670133703656,0.3418618879710496,0.40625929134686706,0.4380715560766725,0.3277893699993822,0.5220715239421554,0.29639354487649283,0.24097110332705002,0.4243847235923683
step,turn right,step dur_mid,bend pos,mean,0.32477159890860274,0.4318086646227703,0.44231445754961024,0.4149988262285435,0.2630815557493262,0.3498717340193041,0.4003766902007313,0.3773844705045292,0.35806502104685584,0.48777977766424957,0.34255415274927703,0.33445810688238364,0.39787558428845027
step,turn right,step dur_high,bend pos,mean,0.38595153156196427,0.39400630593382596,0.47398718228125253,0.42720585299093417,0.2936073372751798,0.3315815336277887,0.44409752380596645,0.3626521231910558,0.286574660737446,0.48303755932150805,0.30934306762709557,0.3094742907387044,0.42374117752672835
step,turn right,turn angle_low,current speed,mean,0.30721384823413644,0.5643431651488331,0.6180986015085583,0.35920479121267473,0.3894740737692667,0.3167142901745207,0.43283396044963895,0.415371536495538,0.36353273106289147,0.4816736759345084,0.2219591274225946,0.2962888701259415,0.5350258706260812
step,turn right,turn angle_mid,current speed,mean,0.28151634216410293,0.5229321457537772,0.6032067040853368,0.3417838198894675,0.3676988940247834,0.28240310661137186,0.42868832115561595,0.42063793541166167,0.32722318178015114,0.3811735417483115,0.18466859461413654,0.24081150701758677,0.5225227771787062
step,turn right,turn angle_high,current speed,mean,0.2690397762035493,0.6037713037491641,0.6083503715304113,0.3401220931543955,0.37621252881503087,0.29843021814856796,0.42041930022214813,0.4405514040764292,0.30565003120785766,0.457757195542149,0.18929763116273662,0.23875184014541126,0.45154073173363063
step,turn right,turn angle_low,step length,mean,0.13140004955890583,0.37254469967365306,0.20861299935023075,0.20315391197510796,0.19922871034469009,0.11153279500001632,0.27378586351576384,0.2462974595881614,0.12643765027459206,0.25149136008393325,0.07480918412859265,0.0858448736511015,0.24443216313458002
step,turn right,turn angle_mid,step length,mean,0.12030263934907279,0.31041737363818245,0.24443682898376834,0.20474758004193538,0.19587087161847846,0.10244963922127322,0.2527358110833532,0.20210374101448736,0.10186143240128437,0.22686930428987864,0.06473543341287474,0.0693062704879434,0.2450582023020243
step,turn right,turn angle_high,step length,mean,0.09292895433913427,0.3463367386350171,0.22138261857160718,0.18662803345764994,0.21685860866645246,0.09094952226517607,0.24758114774279635,0.13920019147863247,0.09295118402240819,0.16726137206254424,0.05915767669830488,0.06905136457994361,0.21195004307174042
step,turn right,turn angle_low,speed change,mean,0.14525806325218743,0.4661094321715961,0.28103402385936044,0.24516375043452973,0.2210725873744313,0.17387615976538248,0.36383168254494946,0.3376631974768128,0.20673900790397284,0.3904746027213578,0.12828466712337583,0.17043508492524362,0.34127784339875505
step,turn right,turn angle_mid,speed change,mean,0.12160841200729537,0.3691453402948026,0.33038942745847205,0.23800377751667154,0.24703141789195826,0.1644792095110546,0.2910180621161871,0.28816193107533966,0.1833697281376435,0.2569190276096217,0.11241148029724773,0.14946721618630293,0.34155725102948076
step,turn right,turn angle_high,speed change,mean,0.14718530852228462,0.4082171046659753,0.3164005823692519,0.267628977505828,0.2850864666115991,0.19947060839720743,0.34027780540714797,0.22424875194617463,0.18040226029935338,0.22946809190408846,0.13648618386465447,0.15541726478318274,0.2967584729313731
step,turn right,turn angle_low,velocity change,mean,0.1500987615451647,0.553022774808996,0.2983459397173479,0.25816641507456,0.24533821505599143,0.18280037612220684,0.3848971809260653,0.35928435883811666,0.21167908171073863,0.4425545616641303,0.13259032611480098,0.18047783979865764,0.35771616575992365
step,turn right,turn angle_mid,velocity change,mean,0.17246667031755827,0.5251897050604152,0.44414323624756474,0.3002680923834298,0.3139130601086116,0.20739227947147604,0.39335801531987497,0.42524697660719474,0.2161001738848974,0.38979688582458666,0.13309721925641765,0.17336841475496959,0.4368027403390301
step,turn right,turn angle_high,velocity change,mean,0.31133826305867224,0.8873798086684073,0.8947511130622448,0.44747040901467894,0.46104890257525843,0.34773818713964844,0.539816924894813,0.6420778423773813,0.3640969077784399,0.5964527653970857,0.203449088286153,0.27507423363976047,0.5582662501929381
step,turn right,turn angle_low,accel,mean,1.4561072110430802,4.536261644956443,3.591771493260218,2.814703459540563,2.802563327986402,1.908904036119005,3.4131657796153694,3.130402159259624,4.1361276111898455,3.882883044672084,1.4636227612174877,2.4390558554621635,4.134063028493465
step,turn right,turn angle_mid,accel,mean,1.5987738675494143,3.6040736095610066,3.6890009607221197,2.465131771424628,2.976135567096558,2.310276709675237,2.821506347747383,3.3271639075344637,2.772467644584201,2.3499148855310112,2.320789694393766,2.3836276611442186,3.469619805091019
step,turn right,turn angle_high,accel,mean,1.9053666652153254,3.4861580571901,2.9073975254616573,2.2400342625212977,2.648285024038835,2.397155399207101,2.8328228831137507,2.482894492771085,2.1244830136583435,2.742919220655709,1.771204634153227,1.9450976011113648,2.7844385249072996
step,turn right,turn angle_low,step dur,mean,0.42090909090909095,0.7004761904761905,0.35461538461538467,0.5673684210526315,0.5232,0.3456,0.6104761904761905,0.5857142857142856,0.3275,0.5058823529411766,0.31583333333333335,0.27346153846153853,0.4414814814814814
step,turn right,turn angle_mid,step dur,mean,0.4147619047619047,0.6110256410256409,0.41250000000000003,0.5650000000000001,0.5187499999999999,0.3670212765957447,0.5925,0.47923076923076907,0.32015625,0.586875,0.3428260869565218,0.28559999999999997,0.4627450980392157
step,turn right,turn angle_high,step dur,mean,0.33954545454545454,0.5738095238095239,0.3853846153846154,0.4942105263157895,0.528,0.29600000000000004,0.5533333333333335,0.3409523809523809,0.2925,0.4182352941176471,0.31333333333333335,0.2784615384615385,0.4492592592592593
step,turn right,turn angle_low,turn dur,mean,0.0340909090909091,0.050952380952380964,0.036153846153846154,0.04052631578947369,0.0456,0.0364,0.04809523809523811,0.042857142857142864,0.0415625,0.050588235294117656,0.0375,0.03576923076923077,0.047037037037037044
step,turn right,turn angle_mid,turn dur,mean,0.060238095238095236,0.06435897435897435,0.05499999999999999,0.05710526315789472,0.06104166666666667,0.055957446808510634,0.0635,0.06794871794871793,0.05421875,0.065625,0.05847826086956521,0.058600000000000006,0.057647058823529405
step,turn right,turn angle_high,turn dur,mean,0.1,0.07952380952380954,0.09076923076923078,0.08315789473684213,0.0816,0.0836,0.08095238095238098,0.11904761904761904,0.0784375,0.0911764705882353,0.09250000000000001,0.0776923076923077,0.08592592592592593
step,turn right,turn angle_low,turn angular velocity,mean,1.1345080851531777,2.333719973211311,1.940885242591636,1.6580571837448368,1.628449745744612,1.2423886405152238,1.9240560897784205,1.7501122777780878,1.3164457505309168,2.0457283775333015,1.1918596572350613,1.2438086746452686,1.6951024824704177
step,turn right,turn angle_mid,turn angular velocity,mean,1.1865402498231254,1.906394964957018,2.046006395083725,1.819303377927745,1.5674880794987824,1.5517778599376264,1.679212332393665,1.778820731663721,1.4600943876287087,1.7804744783770257,1.091313760523693,1.1533115866062886,1.8819489814847623
step,turn right,turn angle_high,turn angular velocity,mean,1.2541074734528799,2.2169844221392188,2.2238166906327486,1.7829203566625595,1.6273594903927242,1.6548603273288294,1.7110025834390148,1.707959027112814,2.3343503722744527,1.7633398258093118,1.7091336749979806,2.8620141425973427,1.6668129445256747
